size,horizon,delta,algorithm,trial,objective,risk,time_s,n,iterations,complete,constrained_pomdp_commit,raostar_commit
100,4,0.1,DARP-HILP,6,199.67981026367187,0.09923649803466798,0.27559590397868305,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,6,200.7751870664673,0.06559997196793885,0.4606813050340861,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,7,199.67981026367187,0.09923649803466798,0.25847869901917875,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,7,200.7751870664673,0.06559997196793885,0.634134604013525,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,8,199.67981026367187,0.09923649803466798,0.26052960206288844,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,8,200.7751870664673,0.06559997196793885,0.4983398800250143,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,9,199.67981026367187,0.09923649803466798,0.28146032500080764,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,9,200.7751870664673,0.06559997196793885,0.48903025896288455,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,10,199.67981026367187,0.09923649803466798,0.27853893395513296,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,10,200.7751870664673,0.06559997196793885,0.5191434430889785,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,11,199.67981026367187,0.09923649803466798,0.24689320207107812,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,11,200.7751870664673,0.06559997196793885,0.48194513202179223,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,12,199.67981026367187,0.09923649803466798,0.27262656297534704,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,12,200.7751870664673,0.06559997196793885,0.49557563895359635,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,13,199.67981026367187,0.09923649803466798,0.2522014830028638,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,13,200.7751870664673,0.06559997196793885,0.49512452399358153,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,14,199.67981026367187,0.09923649803466798,0.2572974379872903,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,14,200.7751870664673,0.06559997196793885,0.5564060669858009,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,15,199.67981026367187,0.09923649803466798,0.3053447160637006,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,15,200.7751870664673,0.06559997196793885,0.48974581703078,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,16,199.67981026367187,0.09923649803466798,0.3076646800618619,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,16,200.7751870664673,0.06559997196793885,0.48004438693169504,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,17,199.67981026367187,0.09923649803466798,0.2810473790159449,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,17,200.7751870664673,0.06559997196793885,0.47310256701894104,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,18,199.67981026367187,0.09923649803466798,0.25903567194473,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,18,200.7751870664673,0.06559997196793885,0.5037738129030913,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,19,199.67981026367187,0.09923649803466798,0.2487418190576136,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,19,200.7751870664673,0.06559997196793885,0.4737279190449044,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,20,199.67981026367187,0.09923649803466798,0.2517780519556254,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,20,200.7751870664673,0.06559997196793885,0.47059369401540607,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,21,199.67981026367187,0.09923649803466798,0.29940826003439724,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,21,200.7751870664673,0.06559997196793885,0.48202679108362645,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,22,199.67981026367187,0.09923649803466798,0.2511632249224931,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,22,200.7751870664673,0.06559997196793885,0.46460164594464004,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,23,199.67981026367187,0.09923649803466798,0.26795703591778874,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,23,200.7751870664673,0.06559997196793885,0.45626498700585216,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,24,199.67981026367187,0.09923649803466798,0.2765438010683283,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,24,200.7751870664673,0.06559997196793885,0.4696677499450743,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,DARP-HILP,25,199.67981026367187,0.09923649803466798,0.2736334400251508,1084,22,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.1,RAO*,25,200.7751870664673,0.06559997196793885,0.5147846610052511,1309,135,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,1,198.24103125,0.15480147923583987,0.11137789604254067,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,1,198.33053320312501,0.18731641136628063,0.21267126395832747,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,2,198.24103125,0.15480147923583987,0.11508979205973446,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,2,198.33053320312501,0.18731641136628063,0.1794450079323724,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,3,198.24103125,0.15480147923583987,0.1443431810475886,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,3,198.33053320312501,0.18731641136628063,0.19829617603681982,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,4,198.24103125,0.15480147923583987,0.12428657105192542,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,4,198.33053320312501,0.18731641136628063,0.2037067209603265,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,5,198.24103125,0.15480147923583987,0.1156166159780696,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,5,198.33053320312501,0.18731641136628063,0.18284909392241389,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,6,198.24103125,0.15480147923583987,0.11725115310400724,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,6,198.33053320312501,0.18731641136628063,0.18210380303207785,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,7,198.24103125,0.15480147923583987,0.1409673070302233,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,7,198.33053320312501,0.18731641136628063,0.18358695495408028,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,8,198.24103125,0.15480147923583987,0.11592783604282886,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,8,198.33053320312501,0.18731641136628063,0.18912725197151303,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,9,198.24103125,0.15480147923583987,0.12486900307703763,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,9,198.33053320312501,0.18731641136628063,0.21413176297210157,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,10,198.24103125,0.15480147923583987,0.12985222903080285,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,10,198.33053320312501,0.18731641136628063,0.1895736550213769,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,11,198.24103125,0.15480147923583987,0.14368932601064444,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,11,198.33053320312501,0.18731641136628063,0.17817563097923994,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,12,198.24103125,0.15480147923583987,0.11363643303047866,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,12,198.33053320312501,0.18731641136628063,0.18304714490659535,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,13,198.24103125,0.15480147923583987,0.11288602103013545,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,13,198.33053320312501,0.18731641136628063,0.2135841699782759,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,14,198.24103125,0.15480147923583987,0.11982132098637521,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,14,198.33053320312501,0.18731641136628063,0.1885491559514776,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,15,198.24103125,0.15480147923583987,0.1397343409480527,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,15,198.33053320312501,0.18731641136628063,0.24452516506426036,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,16,198.24103125,0.15480147923583987,0.15654228103812784,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,16,198.33053320312501,0.18731641136628063,0.24163690803106874,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,17,198.24103125,0.15480147923583987,0.13702676491811872,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,17,198.33053320312501,0.18731641136628063,0.18582629994489253,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,18,198.24103125,0.15480147923583987,0.11667657806538045,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,18,198.33053320312501,0.18731641136628063,0.17899960197973996,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,19,198.24103125,0.15480147923583987,0.13484370207879692,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,19,198.33053320312501,0.18731641136628063,0.1868275230517611,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,20,198.24103125,0.15480147923583987,0.11035438301041722,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,20,198.33053320312501,0.18731641136628063,0.18136878998484462,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,21,198.24103125,0.15480147923583987,0.12422353297006339,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,21,198.33053320312501,0.18731641136628063,0.2223304839571938,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,22,198.24103125,0.15480147923583987,0.1150872630532831,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,22,198.33053320312501,0.18731641136628063,0.18495661194901913,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,23,198.24103125,0.15480147923583987,0.14105254597961903,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,23,198.33053320312501,0.18731641136628063,0.18202741397544742,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,24,198.24103125,0.15480147923583987,0.11554740695282817,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,24,198.33053320312501,0.18731641136628063,0.17811171198263764,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,DARP-HILP,25,198.24103125,0.15480147923583987,0.11511616804637015,592,13,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.2,RAO*,25,198.33053320312501,0.18731641136628063,0.1842860570177436,550,48,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,DARP-HILP,1,198.24103125,0.15480147923583987,0.19090575608424842,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,RAO*,1,198.33053320312501,0.18731641136628063,0.21048860310111195,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,DARP-HILP,2,198.24103125,0.15480147923583987,0.21968423295766115,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,RAO*,2,198.33053320312501,0.18731641136628063,0.30362593196332455,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,DARP-HILP,3,198.24103125,0.15480147923583987,0.21155050594825298,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,RAO*,3,198.33053320312501,0.18731641136628063,0.2156944670714438,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,DARP-HILP,4,198.24103125,0.15480147923583987,0.20055091299582273,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,RAO*,4,198.33053320312501,0.18731641136628063,0.22028121596667916,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,DARP-HILP,5,198.24103125,0.15480147923583987,0.19020267797168344,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,RAO*,5,198.33053320312501,0.18731641136628063,0.21738679893314838,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,DARP-HILP,6,198.24103125,0.15480147923583987,0.18825958599336445,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,RAO*,6,198.33053320312501,0.18731641136628063,0.21549043897539377,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,DARP-HILP,7,198.24103125,0.15480147923583987,0.1819140730658546,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,RAO*,7,198.33053320312501,0.18731641136628063,0.2160161999054253,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,DARP-HILP,8,198.24103125,0.15480147923583987,0.18682807707227767,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,RAO*,8,198.33053320312501,0.18731641136628063,0.21499157696962357,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,DARP-HILP,9,198.24103125,0.15480147923583987,0.17959782492835075,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,RAO*,9,198.33053320312501,0.18731641136628063,0.21408864809200168,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,DARP-HILP,10,198.24103125,0.15480147923583987,0.181453711935319,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,RAO*,10,198.33053320312501,0.18731641136628063,0.21068226802162826,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,DARP-HILP,11,198.24103125,0.15480147923583987,0.18182110995985568,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,RAO*,11,198.33053320312501,0.18731641136628063,0.20951039204373956,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,DARP-HILP,12,198.24103125,0.15480147923583987,0.18052648892626166,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,RAO*,12,198.33053320312501,0.18731641136628063,0.23348269902635366,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,DARP-HILP,13,198.24103125,0.15480147923583987,0.2042712930124253,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,RAO*,13,198.33053320312501,0.18731641136628063,0.22684610600117594,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,DARP-HILP,14,198.24103125,0.15480147923583987,0.20240053406450897,892,20,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,4,0.3,RAO*,14,198.33053320312501,0.18731641136628063,0.23565624607726932,712,60,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
